order_id,order_date,customer_id,product_id,quantity,unit_price,order_status,sales_person,channel
O000367,2025-12-07,C0043,P1004,12,656.71,已完成,刘洋,经销
O000368,2025-10-07,C0120,P1002,2,945.37,已取消,李娜,展会线索
O000369,2025-09-09,C0038,P1005,5,1466.91,已完成,张伟,经销
O000370,2025-04-11,C0066,P1003,2,1644.39,已完成,王强,老客户复购
O000371,2025-05-29,C0091,P1008,7,663.99,已完成,赵磊,直销
O000372,2025-01-12,C0117,P1015,35,77.4,已完成,刘洋,展会线索
O000373,2025-07-02,C0046,P1004,1,709.82,已取消,王强,展会线索
O000374,2025-07-11,C0061,P1009,16,697.62,已完成,赵磊,经销
O000375,2025-08-27,C0069,P1015,57,75.91,已完成,陈敏,老客户复购
O000376,2025-12-03,C0103,P1014,28,40.11,已完成,李娜,直销
O000377,2025-07-08,C0112,P1001,11,814.72,已完成,李娜,展会线索
O000378,2025-10-04,C0044,P1012,26,374.12,已完成,赵磊,直销
O000379,2025-06-12,C0120,P1011,42,433.19,已完成,王强,展会线索
O000380,2025-01-25,C0077,P1001,13,772.62,已完成,赵磊,老客户复购
O000381,2025-05-07,C0107,P1011,42,475.95,已完成,陈敏,经销
O000382,2025-09-17,C0050,P1001,3,791.47,已完成,张伟,展会线索
O000383,2025-10-17,C0001,P1002,6,1006.52,已完成,刘洋,展会线索
O000384,2025-08-22,C0031,P1007,2,949.11,退货,刘洋,老客户复购
O000385,2025-10-17,C0035,P1012,16,354.68,已完成,刘洋,直销
O000386,2025-08-19,C0059,P1003,9,1413.76,已完成,王强,老客户复购
O000387,2025-10-02,C0079,P1002,17,1003.47,已完成,刘洋,经销
O000388,2025-02-23,C0010,P1011,16,446.48,已完成,赵磊,经销
O000389,2025-12-01,C0066,P1008,15,760.21,已完成,李娜,经销
O000390,2025-10-17,C0018,P1010,13,564.62,已完成,陈敏,直销
O000391,2025-08-29,C0062,P1001,6,743.93,已完成,赵磊,老客户复购
O000392,2025-11-21,C0114,P1002,11,1055.9,已完成,赵磊,经销
O000393,2025-06-11,C0039,P1012,17,338.68,已完成,张伟,直销
O000394,2025-02-25,C0117,P1002,1,1000.64,已完成,刘洋,展会线索
O000395,2025-06-24,C0021,P1011,15,449.12,已完成,陈敏,直销
O000396,2025-10-08,C0037,P1002,12,908.27,已完成,王强,直销
O000397,2025-12-25,C0061,P1006,15,2320.93,已完成,刘洋,老客户复购
O000398,2025-12-27,C0007,P1012,20,368.06,已完成,赵磊,经销
O000399,2025-05-17,C0080,P1007,1,1057.07,已完成,李娜,展会线索
O000400,2025-08-04,C0113,P1002,3,975.73,已完成,张伟,直销
O000401,2025-11-06,C0025,P1014,116,35.92,已完成,王强,经销
O000402,2025-05-18,C0066,P1002,10,979.83,已完成,刘洋,经销
O000403,2025-12-03,C0017,P1006,3,2385.43,已完成,赵磊,老客户复购
O000404,2025-01-24,C0088,P1013,28,173.1,已完成,王强,经销
O000405,2025-06-24,C0028,P1002,12,897.3,已完成,赵磊,老客户复购
O000406,2025-08-10,C0045,P1003,7,1599.1,已完成,王强,直销
O000407,2025-01-07,C0043,P1005,16,1392.62,已完成,李娜,经销
O000408,2025-08-16,C0103,P1001,11,811.67,已完成,赵磊,老客户复购
O000409,2025-02-14,C0049,P1004,3,696.81,已完成,赵磊,直销
O000410,2025-07-24,C0091,P1007,4,1016.8,已完成,张伟,直销
O000411,2025-04-06,C0079,P1010,34,561.88,已完成,刘洋,老客户复购
O000412,2025-07-18,C0018,P1010,12,555.21,已完成,赵磊,展会线索
O000413,2025-12-26,C0110,P1003,11,1576.32,已完成,张伟,展会线索
O000414,2025-08-04,C0088,P1008,33,746.22,已完成,赵磊,老客户复购
O000415,2025-01-05,C0061,P1003,1,1679.11,已完成,王强,展会线索
O000416,2025-03-02,C0115,P1016,15,96.93,已完成,刘洋,展会线索
O000417,2025-07-21,C0023,P1007,3,962.25,已完成,张伟,直销
O000418,2025-08-23,C0082,P1002,11,1001.83,已完成,陈敏,展会线索
O000419,2025-03-11,C0014,P1010,28,588.0,已完成,王强,经销
O000420,2025-10-01,C0073,P1001,6,792.56,已完成,刘洋,老客户复购
O000421,2025-12-20,C0085,P1006,16,2511.42,已完成,王强,展会线索
O000422,2025-01-08,C0094,P1004,1,703.08,已完成,王强,直销
O000423,2025-08-30,C0094,P1007,9,1060.75,已完成,陈敏,直销
O000424,2025-06-05,C0029,P1010,26,629.54,已完成,李娜,经销
O000425,2025-04-01,C0032,P1004,3,709.45,已完成,王强,展会线索
O000426,2025-09-05,C0120,P1015,10,80.21,已完成,陈敏,经销
O000427,2025-04-27,C0005,P1001,7,782.94,已取消,李娜,老客户复购
O000428,2025-04-26,C0048,P1009,20,632.06,已取消,刘洋,老客户复购
O000429,2025-12-31,C0118,P1001,11,806.06,已完成,李娜,展会线索
O000430,2025-10-05,C0105,P1004,4,686.43,退货,陈敏,展会线索
O000431,2025-04-09,C0040,P1013,9,176.47,已完成,陈敏,直销
O000432,2025-05-12,C0100,P1014,118,38.66,已完成,陈敏,展会线索
O000433,2025-04-13,C0005,P1010,29,590.98,已取消,李娜,老客户复购
O000434,2025-07-14,C0013,P1013,38,166.96,已完成,王强,展会线索
O000435,2025-11-19,C0063,P1007,13,985.72,已完成,刘洋,展会线索
O000436,2025-11-09,C0072,P1001,6,738.03,已完成,张伟,直销
O000437,2025-03-26,C0038,P1003,15,1566.19,已完成,王强,老客户复购
O000438,2025-08-27,C0051,P1012,32,360.47,已完成,王强,直销
O000439,2025-07-25,C0017,P1005,15,1476.87,已完成,赵磊,经销
O000440,2025-08-01,C0066,P1002,16,985.81,已完成,王强,直销
O000441,2025-06-11,C0095,P1009,13,708.65,已完成,陈敏,老客户复购
O000442,2025-02-17,C0037,P1011,23,479.42,已完成,赵磊,直销
O000443,2025-02-20,C0045,P1015,97,76.71,已完成,张伟,展会线索
O000444,2025-07-17,C0112,P1011,41,511.02,已完成,王强,老客户复购
O000445,2025-06-18,C0025,P1005,6,1281.84,已完成,李娜,展会线索
O000446,2025-02-18,C0088,P1008,3,719.74,已完成,张伟,直销
O000447,2025-12-18,C0089,P1006,11,2104.43,已完成,王强,展会线索
O000448,2025-09-27,C0103,P1002,6,1029.65,已完成,李娜,经销
O000449,2025-07-12,C0038,P1007,8,999.04,已完成,赵磊,老客户复购
O000450,2025-07-23,C0029,P1013,27,165.0,已完成,赵磊,老客户复购
O000451,2025-01-22,C0081,P1012,9,361.57,已完成,赵磊,展会线索
O000452,2025-03-24,C0076,P1004,8,663.4,已完成,王强,展会线索
O000453,2025-11-27,C0024,P1006,6,2369.98,已完成,王强,老客户复购
O000454,2025-04-28,C0031,P1005,16,1372.88,已完成,陈敏,老客户复购
O000455,2025-02-16,C0047,P1016,93,94.8,已完成,刘洋,直销
O000456,2025-05-08,C0092,P1002,10,1064.15,已完成,王强,经销
O000457,2025-07-21,C0023,P1016,78,93.09,已完成,赵磊,展会线索
O000458,2025-08-07,C0064,P1001,3,734.31,已完成,刘洋,展会线索
O000459,2025-05-04,C0066,P1011,28,499.85,已完成,刘洋,经销
O000460,2025-08-18,C0009,P1006,12,2397.24,已完成,刘洋,直销
O000461,2025-11-05,C0002,P1016,88,92.6,已完成,陈敏,老客户复购
O000462,2025-11-22,C0039,P1004,2,697.61,已完成,陈敏,经销
O000463,2025-09-23,C0075,P1003,16,1539.03,已完成,赵磊,展会线索
O000464,2025-01-25,C0007,P1010,6,636.71,已完成,刘洋,直销
O000465,2025-05-18,C0049,P1013,44,153.17,已完成,赵磊,经销
O000466,2025-11-26,C0002,P1006,3,2125.8,已完成,刘洋,展会线索
O000467,2025-09-28,C0099,P1008,29,714.72,已完成,王强,经销
O000468,2025-02-10,C0031,P1011,42,481.69,已完成,赵磊,老客户复购
O000469,2025-02-16,C0004,P1005,14,1406.53,已完成,刘洋,老客户复购
O000470,2025-03-02,C0052,P1003,1,1637.13,已完成,李娜,经销
O000471,2025-05-18,C0107,P1005,4,1349.56,已完成,王强,经销
O000472,2025-12-24,C0091,P1011,10,454.71,已取消,王强,老客户复购
O000473,2025-04-17,C0065,P1004,1,673.51,已完成,刘洋,展会线索
O000474,2025-12-07,C0050,P1013,40,169.21,已完成,王强,老客户复购
O000475,2025-02-06,C0095,P1006,11,2428.21,已完成,赵磊,展会线索
O000476,2025-05-15,C0008,P1007,4,1014.89,已完成,陈敏,老客户复购
O000477,2025-08-30,C0050,P1015,94,80.47,已取消,李娜,老客户复购
O000478,2025-01-21,C0091,P1011,22,480.93,已完成,刘洋,直销
O000479,2025-05-20,C0032,P1008,25,674.82,已完成,陈敏,老客户复购
O000480,2025-12-10,C0096,P1004,5,646.68,已完成,李娜,经销
O000481,2025-10-22,C0030,P1004,9,669.87,已完成,王强,老客户复购
O000482,2025-04-28,C0097,P1014,85,39.35,已完成,赵磊,经销
O000483,2025-08-02,C0037,P1007,13,946.85,已完成,刘洋,经销
O000484,2025-02-14,C0021,P1001,2,763.72,已完成,张伟,直销
O000485,2025-09-03,C0011,P1001,11,772.57,已完成,刘洋,展会线索
O000486,2025-04-25,C0028,P1008,30,654.28,已完成,李娜,直销
O000487,2025-05-07,C0030,P1003,8,1595.95,已取消,李娜,展会线索
O000488,2025-01-19,C0082,P1006,10,2247.7,已完成,陈敏,展会线索
O000489,2025-09-03,C0069,P1001,15,729.31,已完成,王强,老客户复购
O000490,2025-10-22,C0019,P1011,9,477.71,已完成,张伟,直销
O000491,2025-11-10,C0062,P1006,17,2352.42,已完成,李娜,直销
O000492,2025-07-26,C0107,P1003,16,1549.19,已完成,李娜,展会线索
O000493,2025-11-17,C0057,P1013,43,169.33,已完成,李娜,直销
O000494,2025-07-25,C0062,P1013,43,158.4,退货,陈敏,展会线索
O000495,2025-01-30,C0079,P1001,16,691.97,已完成,刘洋,老客户复购
O000496,2025-08-27,C0066,P1016,101,100.2,已完成,张伟,老客户复购
O000497,2025-11-29,C0098,P1006,10,2284.44,已完成,张伟,老客户复购
O000498,2025-11-16,C0074,P1011,6,493.54,已完成,刘洋,展会线索
O000499,2025-04-17,C0113,P1005,2,1339.01,已完成,李娜,展会线索
O000500,2025-05-04,C0013,P1002,16,997.58,已完成,张伟,老客户复购
O000501,2025-12-23,C0064,P1005,17,1290.57,已完成,陈敏,老客户复购
O000502,2025-02-28,C0022,P1003,6,1648.49,已完成,张伟,老客户复购
O000503,2025-10-04,C0080,P1014,110,40.96,已完成,赵磊,经销
O000504,2025-09-26,C0087,P1006,8,2365.54,已完成,刘洋,展会线索
O000505,2025-04-04,C0105,P1011,13,487.43,已完成,赵磊,老客户复购
O000506,2025-12-12,C0056,P1015,71,83.8,已完成,刘洋,直销
O000507,2025-08-10,C0028,P1008,34,701.36,已完成,李娜,展会线索
O000508,2025-12-22,C0100,P1001,15,798.59,已完成,李娜,直销
O000509,2025-12-06,C0094,P1012,35,364.06,已完成,李娜,展会线索
O000510,2025-03-11,C0051,P1014,88,41.02,已完成,王强,老客户复购
O000511,2025-08-05,C0109,P1014,113,37.8,已完成,赵磊,直销
O000512,2025-09-15,C0091,P1012,40,364.41,已完成,王强,经销
O000513,2025-10-14,C0097,P1010,5,552.62,已完成,张伟,展会线索
O000514,2025-09-10,C0040,P1015,84,81.99,已完成,陈敏,老客户复购
O000515,2025-10-31,C0039,P1001,14,755.73,已完成,刘洋,老客户复购
O000516,2025-07-02,C0102,P1009,37,728.49,已完成,李娜,经销
O000517,2025-12-05,C0070,P1016,28,95.11,已取消,陈敏,经销
O000518,2025-10-03,C0069,P1013,13,164.76,已完成,赵磊,老客户复购
O000519,2025-11-11,C0057,P1006,4,2428.44,已完成,赵磊,展会线索
O000520,2025-01-14,C0007,P1007,11,997.93,已完成,刘洋,经销
O000521,2025-12-11,C0079,P1004,1,667.74,已完成,刘洋,直销
O000522,2025-08-02,C0070,P1007,14,1021.8,已完成,赵磊,老客户复购
O000523,2025-02-28,C0085,P1013,22,177.51,已完成,赵磊,直销
O000524,2025-04-04,C0107,P1009,40,618.25,已完成,赵磊,经销
O000525,2025-12-30,C0044,P1001,8,756.72,已完成,李娜,经销
O000526,2025-12-06,C0107,P1013,9,168.98,已完成,赵磊,展会线索
O000527,2025-06-04,C0090,P1004,9,737.84,已完成,李娜,展会线索
O000528,2025-08-27,C0074,P1009,17,722.67,已完成,赵磊,展会线索
O000529,2025-08-19,C0054,P1006,17,2483.99,已完成,陈敏,经销
O000530,2025-01-11,C0096,P1006,2,2117.27,已完成,陈敏,直销
O000531,2025-02-21,C0054,P1008,39,749.67,已完成,刘洋,老客户复购
O000532,2025-02-25,C0020,P1003,8,1411.18,已完成,陈敏,老客户复购
O000533,2025-01-28,C0044,P1010,34,638.9,已完成,刘洋,经销
O000534,2025-12-04,C0043,P1013,25,167.86,已完成,张伟,展会线索
O000535,2025-10-29,C0098,P1002,6,969.26,已完成,张伟,直销
O000536,2025-04-22,C0023,P1013,3,169.86,已取消,张伟,展会线索
O000537,2025-04-16,C0035,P1005,13,1416.54,已完成,陈敏,经销
O000538,2025-04-16,C0039,P1008,41,707.65,已完成,刘洋,展会线索
O000539,2025-08-06,C0025,P1007,16,968.76,已完成,陈敏,展会线索
O000540,2025-11-23,C0015,P1012,18,340.09,已完成,陈敏,展会线索
O000541,2025-11-14,C0109,P1014,110,39.29,已完成,刘洋,经销
O000542,2025-09-27,C0079,P1003,7,1552.76,已完成,王强,直销
O000543,2025-07-10,C0069,P1003,3,1607.7,已完成,赵磊,展会线索
O000544,2025-04-06,C0113,P1016,81,96.67,已完成,刘洋,经销
O000545,2025-09-13,C0011,P1008,33,669.51,已完成,张伟,老客户复购
O000546,2025-05-07,C0028,P1003,7,1554.74,已完成,刘洋,展会线索
O000547,2025-04-24,C0007,P1005,17,1390.94,已完成,李娜,经销
O000548,2025-09-30,C0037,P1003,13,1526.91,已完成,李娜,老客户复购
O000549,2025-04-21,C0110,P1007,17,1054.83,已完成,刘洋,直销
O000550,2025-09-03,C0053,P1009,41,728.28,已完成,刘洋,展会线索
O000551,2025-12-04,C0022,P1001,16,776.44,已完成,张伟,经销
O000552,2025-07-20,C0057,P1012,25,366.43,已完成,张伟,直销
O000553,2025-05-17,C0103,P1003,3,1649.04,已完成,刘洋,直销
O000554,2025-05-20,C0088,P1002,8,1004.78,已完成,张伟,展会线索
O000555,2025-08-20,C0025,P1001,7,762.12,已完成,赵磊,经销
O000556,2025-08-09,C0104,P1013,8,168.25,已完成,张伟,经销
O000557,2025-11-06,C0011,P1004,11,644.77,已完成,王强,经销
O000558,2025-04-14,C0113,P1004,17,632.74,已完成,刘洋,老客户复购
O000559,2025-02-07,C0114,P1014,77,40.25,已完成,刘洋,老客户复购
O000560,2025-09-26,C0002,P1011,43,458.6,已完成,李娜,经销
O000561,2025-09-09,C0042,P1001,1,758.34,已完成,王强,直销
O000562,2025-07-27,C0056,P1003,9,1517.26,已完成,赵磊,经销
O000563,2025-05-22,C0056,P1014,76,40.03,已完成,陈敏,展会线索
O000564,2025-10-09,C0079,P1004,3,626.08,已完成,王强,展会线索
O000565,2025-04-23,C0001,P1003,12,1598.6,已完成,王强,展会线索
O000566,2025-12-06,C0092,P1004,16,718.09,已完成,王强,展会线索
O000567,2025-06-07,C0114,P1009,22,721.61,已完成,赵磊,展会线索
O000568,2025-10-21,C0083,P1015,119,83.77,已完成,李娜,老客户复购
O000569,2025-03-11,C0109,P1005,15,1356.06,已完成,李娜,展会线索
O000570,2025-08-15,C0069,P1010,5,618.07,已完成,赵磊,展会线索
O000571,2025-07-19,C0101,P1012,7,352.89,已取消,赵磊,经销
O000572,2025-08-25,C0071,P1003,16,1544.53,已完成,王强,经销
O000573,2025-09-24,C0065,P1002,13,932.2,已完成,张伟,展会线索
O000574,2025-08-08,C0119,P1004,15,646.82,已完成,张伟,经销
O000575,2025-10-05,C0029,P1009,3,677.26,已完成,陈敏,直销
O000576,2025-12-01,C0100,P1007,13,945.8,已完成,李娜,经销
O000577,2025-03-31,C0020,P1013,16,160.46,已完成,王强,老客户复购
O000578,2025-03-13,C0098,P1013,29,159.17,已取消,张伟,经销
O000579,2025-03-01,C0016,P1015,58,82.44,已取消,刘洋,直销
O000580,2025-01-20,C0032,P1010,20,611.99,已完成,陈敏,经销
O000581,2025-02-13,C0015,P1009,37,641.81,已完成,刘洋,经销
O000582,2025-05-02,C0102,P1012,19,379.69,已完成,李娜,老客户复购
O000583,2025-06-13,C0051,P1010,16,599.89,已完成,陈敏,展会线索
O000584,2025-10-23,C0021,P1013,6,152.21,已完成,王强,老客户复购
O000585,2025-10-14,C0013,P1004,15,660.66,已完成,赵磊,展会线索
O000586,2025-09-21,C0007,P1007,7,1041.94,已完成,刘洋,展会线索
O000587,2025-08-18,C0065,P1011,31,459.1,已完成,王强,经销
O000588,2025-05-31,C0102,P1008,6,750.26,已完成,陈敏,直销
O000589,2025-09-28,C0060,P1008,39,734.87,已完成,李娜,经销
O000590,2025-11-19,C0101,P1011,34,516.23,已完成,赵磊,展会线索
O000591,2025-08-02,C0100,P1006,1,2263.78,已完成,李娜,老客户复购
O000592,2025-09-08,C0095,P1016,85,101.23,已完成,赵磊,经销
O000593,2025-08-21,C0025,P1001,15,735.64,已完成,刘洋,老客户复购
O000594,2025-10-08,C0021,P1003,16,1563.68,已完成,陈敏,展会线索
O000595,2025-11-10,C0042,P1012,27,371.73,已完成,刘洋,老客户复购
O000596,2025-04-09,C0030,P1013,24,159.64,已完成,刘洋,展会线索
O000597,2025-03-05,C0035,P1001,11,782.17,已完成,赵磊,直销
O000598,2025-07-06,C0071,P1001,12,711.73,已完成,张伟,直销
O000599,2025-07-07,C0049,P1016,11,93.63,已完成,陈敏,经销
O000600,2025-03-13,C0109,P1005,14,1270.61,已完成,李娜,直销
O000601,2025-02-12,C0098,P1003,4,1488.2,已完成,张伟,经销
O000602,2025-10-11,C0007,P1010,39,589.01,已完成,王强,直销
O000603,2025-06-29,C0061,P1006,3,2403.04,已完成,刘洋,展会线索
O000604,2025-04-16,C0027,P1004,6,695.88,已完成,张伟,直销
O000605,2025-05-26,C0008,P1001,13,739.66,已完成,陈敏,直销
O000606,2025-08-09,C0043,P1005,15,1372.63,已完成,刘洋,老客户复购
O000607,2025-03-11,C0106,P1012,22,356.62,已完成,王强,直销
O000608,2025-12-09,C0090,P1005,4,1406.51,已完成,刘洋,展会线索
O000609,2025-04-16,C0062,P1002,10,977.55,已完成,李娜,直销
O000610,2025-07-08,C0078,P1016,41,95.5,已完成,赵磊,经销
O000611,2025-11-12,C0081,P1007,16,1015.76,已完成,赵磊,老客户复购
O000612,2025-05-09,C0017,P1002,7,979.97,已完成,王强,展会线索
O000613,2025-08-13,C0061,P1003,15,1569.02,已完成,陈敏,展会线索
O000614,2025-10-07,C0062,P1001,11,752.62,已完成,刘洋,经销
O000615,2025-01-12,C0020,P1014,63,39.02,已完成,张伟,直销
O000616,2025-01-30,C0047,P1002,10,924.33,已完成,陈敏,展会线索
O000617,2025-12-27,C0079,P1004,16,626.7,已完成,张伟,直销
O000618,2025-10-10,C0089,P1005,2,1276.42,已完成,张伟,展会线索
O000619,2025-01-10,C0011,P1004,7,652.87,已完成,刘洋,老客户复购
O000620,2025-06-08,C0098,P1006,15,2336.58,已完成,张伟,直销
O000621,2025-10-07,C0045,P1008,39,737.32,已完成,刘洋,展会线索
O000622,2025-11-28,C0020,P1013,38,165.01,已完成,张伟,老客户复购
O000623,2025-08-05,C0038,P1013,22,177.28,已完成,赵磊,直销
O000624,2025-05-03,C0011,P1015,30,78.51,已完成,王强,直销
O000625,2025-07-17,C0083,P1014,96,41.02,已取消,赵磊,经销
O000626,2025-02-13,C0112,P1007,12,1043.29,已完成,刘洋,展会线索
O000627,2025-04-14,C0036,P1004,11,673.53,已取消,王强,经销
O000628,2025-03-24,C0019,P1002,8,1062.24,已完成,赵磊,展会线索
O000629,2025-10-12,C0011,P1008,24,727.6,已完成,赵磊,老客户复购
O000630,2025-03-13,C0013,P1004,11,673.87,已完成,刘洋,经销
O000631,2025-02-23,C0106,P1016,55,91.01,已完成,刘洋,直销
O000632,2025-05-09,C0049,P1010,8,586.42,已完成,王强,直销
O000633,2025-07-07,C0017,P1009,14,705.08,已完成,李娜,直销
O000634,2025-08-31,C0061,P1011,15,503.02,已完成,赵磊,展会线索
O000635,2025-04-21,C0075,P1013,21,166.07,已取消,王强,直销
O000636,2025-04-25,C0059,P1009,30,667.17,已完成,陈敏,展会线索
O000637,2025-09-25,C0058,P1001,11,797.85,已完成,赵磊,展会线索
O000638,2025-10-02,C0083,P1004,6,715.64,已完成,刘洋,展会线索
O000639,2025-11-24,C0071,P1011,9,460.44,已完成,赵磊,老客户复购
O000640,2025-06-03,C0094,P1005,5,1373.73,已完成,刘洋,直销
O000641,2025-03-30,C0102,P1004,4,699.06,已完成,李娜,展会线索
O000642,2025-01-11,C0045,P1008,25,694.82,已完成,刘洋,经销
O000643,2025-02-23,C0057,P1001,14,799.75,已完成,王强,老客户复购
O000644,2025-07-27,C0015,P1015,54,81.44,已完成,张伟,老客户复购
O000645,2025-04-16,C0075,P1009,40,697.58,已完成,王强,直销
