order_id,material_cost,labor_cost,manufacturing_cost,logistics_cost,other_cost
O000539,10299.53,1693.99,1432.1,635.16,210.67
O000540,3555.03,845.47,677.15,273.93,95.6
O000541,2643.9,459.22,535.75,146.51,75.09
O000542,5258.41,1194.91,808.35,417.36,98.88
O000543,2089.82,416.59,528.99,130.77,86.92
O000544,4813.45,1187.26,1027.97,362.69,73.1
O000545,10962.0,2733.06,2231.35,407.77,335.01
O000546,5302.08,1346.79,1070.56,381.87,126.37
O000547,11100.2,2953.2,1804.39,723.98,350.85
O000548,9657.66,1994.62,1707.04,460.08,201.65
O000549,9377.04,1993.16,1517.13,510.32,118.13
O000550,16456.5,3347.15,3679.15,811.1,523.89
O000551,5392.37,1040.4,851.1,449.91,120.18
O000552,5231.77,1331.81,904.73,236.37,161.96
O000553,2248.77,570.06,411.49,143.18,37.14
O000554,3928.22,959.41,877.97,233.8,138.89
O000555,2981.51,538.08,547.37,113.14,44.3
O000556,771.49,157.16,134.13,67.24,14.48
O000557,3837.07,936.64,881.42,123.67,101.3
O000558,5735.01,1394.08,1061.51,276.79,129.15
O000559,1865.88,425.79,408.96,118.08,15.83
O000560,10926.19,2946.28,2342.32,973.32,144.73
O000561,339.13,73.99,62.43,18.06,8.84
O000562,6897.04,1397.85,1056.2,543.46,162.3
O000563,1745.88,380.69,396.44,105.13,57.34
O000564,1089.13,223.25,196.91,62.5,24.32
O000565,9256.58,1793.83,1875.29,810.5,290.6
O000566,5783.79,1553.76,1075.84,215.2,199.03
O000567,7970.37,2023.57,1376.48,247.51,117.43
O000568,5478.63,1052.89,931.8,416.31,164.96
O000569,10315.71,2505.9,1840.82,922.75,262.17
O000570,1520.9,371.9,257.25,131.75,35.36
O000571,1395.17,280.38,242.32,114.05,49.07
O000572,15711.0,2464.51,2027.22,1083.24,201.11
O000573,6160.01,1559.23,1195.17,474.73,173.2
O000574,7634.82,1380.78,1098.67,360.32,182.68
O000575,1163.49,204.19,180.12,91.49,12.74
O000576,6503.31,1357.06,1379.18,432.58,114.85
O000577,1414.8,366.25,344.73,43.26,17.97
O000578,2738.23,673.4,590.18,185.51,84.52
O000579,2605.44,513.34,555.9,209.33,65.65
O000580,6532.65,1529.73,1295.47,209.41,80.98
O000581,14601.8,2757.25,2126.67,1113.18,436.04
O000582,3841.46,998.37,615.73,180.19,103.56
O000583,5080.34,880.07,872.4,215.98,191.79
O000584,568.92,119.51,86.56,32.83,13.36
O000585,5693.81,1114.31,1289.36,301.08,93.54
O000586,3575.45,825.42,852.86,297.07,99.61
O000587,7751.81,1571.13,1585.4,576.47,231.49
O000588,2016.45,395.41,386.19,212.19,59.33
O000589,13299.05,2843.71,2201.35,904.59,483.51
O000590,9578.63,2005.58,1470.26,682.82,287.01
O000591,1446.99,303.2,265.52,71.4,30.35
O000592,4851.55,853.6,757.33,178.03,140.56
O000593,6525.97,1195.88,1146.01,297.21,179.13
O000594,11786.31,2508.48,2829.51,1051.27,132.67
O000595,6087.38,1416.31,926.62,177.37,96.58
O000596,2260.17,519.96,386.02,117.23,31.33
O000597,3589.08,867.15,693.75,292.54,165.17
O000598,3973.49,752.42,655.29,266.43,133.27
O000599,619.08,136.67,110.69,26.62,10.96
O000600,9345.56,1784.5,2006.99,624.98,160.76
O000601,3002.12,796.39,453.51,130.86,69.8
O000602,12161.48,2360.54,2772.25,861.2,417.19
O000603,3472.94,902.83,652.6,171.91,134.63
O000604,2042.45,573.16,413.9,207.69,54.67
O000605,4721.35,817.2,880.82,392.42,160.99
O000606,12311.04,2133.53,1839.62,383.53,239.78
O000607,4504.63,1011.46,1092.57,126.39,108.84
O000608,2721.83,649.36,560.39,227.44,33.11
O000609,4646.55,1152.15,728.94,150.76,168.32
O000610,2352.25,492.52,532.31,163.79,76.42
O000611,8897.39,1857.99,1813.13,624.44,279.08
O000612,3375.05,624.01,550.74,166.7,118.52
O000613,13998.57,2515.3,2265.48,1034.19,228.03
O000614,3837.15,1003.83,846.53,230.41,49.44
O000615,1464.47,364.29,299.66,73.45,16.84
O000616,4906.43,942.25,782.85,402.63,182.26
O000617,5938.15,1363.22,1031.5,157.57,78.98
O000618,1329.75,252.99,299.94,55.1,32.76
O000619,2541.84,591.67,453.1,208.28,53.31
O000620,18350.96,4206.12,2846.45,1289.52,464.76
O000621,14479.02,3525.67,2224.44,513.54,270.84
O000622,3768.66,636.07,736.12,227.6,92.17
O000623,1948.59,405.62,382.05,71.59,23.87
O000624,1320.56,324.2,260.12,59.53,22.93
O000625,2091.34,472.27,366.17,155.28,27.01
O000626,6690.75,1173.64,1465.85,552.93,190.43
O000627,4232.53,763.83,658.05,176.52,64.25
O000628,3593.99,853.05,561.33,241.17,73.9
O000629,8543.68,2248.19,1645.06,522.11,183.77
O000630,4156.74,739.82,937.8,219.61,71.94
O000631,3274.96,804.14,632.33,78.33,81.23
O000632,2384.17,522.75,399.55,156.32,75.85
O000633,5120.15,1394.72,883.42,170.96,144.76
O000634,4155.57,1044.52,860.85,165.9,148.38
O000635,2063.21,376.13,386.96,120.12,40.59
O000636,12177.36,2094.64,2332.87,444.05,258.39
O000637,4007.77,774.04,709.72,423.69,144.13
O000638,2198.43,432.76,407.43,180.74,74.32
O000639,2279.46,564.94,373.86,65.53,54.83
O000640,3147.95,611.2,704.57,222.74,116.38
O000641,1485.36,354.44,256.31,67.71,39.18
O000642,8368.11,2208.69,1717.73,398.56,249.74
O000643,5221.59,912.96,778.75,498.63,74.39
O000644,2358.48,532.51,483.85,153.62,55.45
O000645,16075.8,3754.31,3594.05,883.86,174.81
O000646,4937.32,829.7,1011.3,161.44,164.68
O000647,1598.9,321.12,256.39,70.08,37.84
O000648,3959.51,996.73,758.86,195.27,88.47
O000649,4927.48,939.19,1041.14,452.72,90.44
O000650,4524.97,1174.65,787.3,148.3,128.86
O000651,7933.77,1605.4,1957.6,440.17,323.85
O000652,446.48,118.4,91.08,14.5,13.08
O000653,4691.41,858.5,949.49,235.57,125.64
O000654,5724.73,1006.81,916.79,339.27,204.77
O000655,5308.89,1280.0,817.38,390.84,137.63
O000656,2750.94,693.28,432.77,117.99,97.39
O000657,1754.33,450.54,396.07,122.01,26.38
O000658,8006.09,1996.56,1387.46,561.17,182.2
O000659,8931.47,1871.47,2126.95,521.74,213.56
O000660,4904.39,1092.34,1080.25,187.28,177.05
O000661,5169.51,1333.86,1197.09,224.76,102.12
O000662,1911.58,347.6,401.12,73.89,73.31
O000663,1429.98,341.22,236.32,61.5,27.84
O000664,2500.96,448.82,573.41,66.73,72.57
O000665,4178.45,948.58,704.67,332.59,119.78
O000666,6860.65,1447.62,1121.27,263.27,79.14
O000667,6715.82,1681.76,1244.46,353.4,91.36
O000668,4227.89,876.9,877.21,341.89,114.97
O000669,770.65,179.11,136.99,60.88,21.55
O000670,5240.62,1393.17,1039.87,304.82,73.99
O000671,5280.35,1343.82,1190.18,421.51,127.08
O000672,3070.3,742.79,558.89,166.34,79.89
O000673,4458.29,1055.0,638.46,140.08,128.78
O000674,8641.05,1760.79,1659.17,678.96,271.46
O000675,9469.07,1797.72,1950.16,297.73,295.66
O000676,5988.52,1506.68,1288.55,493.17,155.16
O000677,3725.07,966.15,731.91,207.21,157.13
O000678,5323.67,1275.12,1031.58,442.51,171.75
O000679,10752.01,2820.28,2000.57,918.25,392.27
O000680,5892.13,1320.98,1417.02,210.07,130.61
O000681,3141.18,564.17,723.25,161.8,57.33
O000682,3586.68,698.29,712.49,283.82,109.55
O000683,6195.78,1112.07,929.91,340.38,73.26
O000684,3847.39,825.05,766.11,201.14,97.08
O000685,3181.77,641.31,676.61,246.61,111.5
O000686,21494.3,3740.11,3255.67,491.5,192.35
O000687,3033.78,666.53,512.71,122.25,93.14
O000688,2190.57,498.13,369.85,161.91,66.57
O000689,2263.78,576.44,394.66,200.28,81.45
O000690,4864.65,908.91,716.76,248.7,70.3
O000691,433.14,95.23,84.89,38.1,6.48
O000692,7229.13,1699.58,1541.11,628.2,215.42
O000693,5063.37,1059.72,946.39,417.3,93.5
O000694,6061.55,1609.75,1305.06,487.4,68.69
O000695,4583.87,906.28,1036.2,170.35,159.49
O000696,10564.77,2041.3,1916.94,626.4,338.34
O000697,1377.78,318.22,244.27,113.54,14.34
O000698,5133.3,1236.22,1211.97,524.95,213.17
O000699,1296.41,352.84,303.87,112.06,23.27
O000700,1891.73,383.46,367.2,92.71,35.46
O000701,931.04,195.07,203.64,68.21,28.15
O000702,10362.33,2870.93,2249.55,432.2,320.81
O000703,602.32,116.99,124.41,38.11,8.69
O000704,5867.35,1583.65,1049.22,260.97,253.86
O000705,3948.2,976.47,691.56,230.07,72.5
O000706,2793.02,569.28,526.7,258.23,106.58
O000707,9482.74,2559.05,1849.81,700.09,207.68
O000708,1975.05,387.56,402.02,117.78,27.05
O000709,5470.91,1447.6,1159.35,299.68,176.42
O000710,6012.41,1136.78,1178.92,251.46,194.63
O000711,3373.59,666.74,593.53,189.28,59.03
O000712,2480.14,556.95,368.23,205.17,36.11
O000713,3818.59,758.49,728.63,125.66,72.11
O000714,1462.09,310.34,322.13,110.85,59.73
O000715,3374.39,691.7,629.11,315.63,59.4
O000716,1752.7,385.99,356.24,51.95,48.15
O000717,767.62,198.44,153.92,35.66,27.95
O000718,682.58,175.56,119.43,49.71,18.68
O000719,7714.06,1369.75,1316.04,695.79,168.76
O000720,8887.07,1648.31,1983.84,658.79,278.22
O000721,1246.81,329.65,250.86,79.55,13.16
O000722,1291.19,326.49,209.22,93.75,12.36
O000723,6983.68,1753.96,1188.26,262.8,208.57
O000724,5055.51,1208.72,943.83,324.56,54.23
O000725,6739.24,1303.93,1478.45,567.07,139.25
O000726,11406.51,2883.05,1943.21,1059.26,358.63
O000727,4047.0,925.17,846.98,328.87,75.37
O000728,374.94,84.08,63.88,14.16,5.94
O000729,749.01,167.64,163.59,59.61,11.83
O000730,5327.25,950.5,971.48,461.57,121.55
O000731,970.91,246.43,188.28,39.92,21.27
O000732,1100.94,276.88,264.7,86.35,39.14
O000733,4213.94,1029.79,698.32,338.43,110.18
O000734,5753.14,1588.94,1391.9,390.61,196.37
O000735,1511.99,339.21,259.83,103.72,38.86
O000736,8568.8,2142.84,1430.63,284.75,178.78
O000737,12357.73,2602.19,2158.95,656.43,182.1
O000738,17561.88,4634.88,3017.62,1337.86,244.75
O000739,6193.44,1316.11,1476.3,306.48,157.0
O000740,5336.53,1007.78,1226.74,284.77,59.58
O000741,14691.0,3167.12,2385.76,961.09,267.16
O000742,255.41,45.03,59.44,9.33,6.62
O000743,12393.09,2334.91,1912.11,528.42,226.08
O000744,7469.94,1881.96,1469.18,573.13,96.76
O000745,912.31,168.26,157.12,26.86,10.82
O000746,5375.92,1264.98,1101.04,364.91,205.05
O000747,16648.56,3647.96,2850.87,648.15,464.25
O000748,4229.47,983.16,729.49,386.19,174.17
O000749,5900.82,1542.87,1378.57,564.16,114.74
O000750,12333.06,2371.01,2437.66,878.55,356.94
O000751,3498.32,933.24,683.91,166.33,96.81
O000752,1106.12,278.79,226.9,36.31,16.78
O000753,1130.98,227.18,221.61,58.25,14.55
O000754,3915.27,703.03,662.09,173.17,68.97
O000755,366.44,86.46,71.53,29.05,12.12
O000756,1472.67,296.72,346.02,111.74,40.06
O000757,9334.64,1674.07,1398.53,406.06,143.84
O000758,8229.49,1608.99,1880.31,561.27,167.65
O000759,5558.02,1378.17,948.48,482.73,200.58
O000760,3527.1,674.55,769.92,185.68,60.08
O000761,3608.77,948.69,637.53,342.51,42.58
O000762,1300.69,335.16,230.67,77.9,21.04
O000763,5904.5,1236.78,1303.25,445.06,217.34
O000764,2177.04,508.35,445.35,176.72,36.36
O000765,4419.41,1118.25,773.2,431.85,119.85
O000766,5382.1,1379.17,983.16,599.73,243.08
O000767,4710.62,869.97,794.34,344.2,185.14
O000768,5976.25,1181.83,977.83,371.54,207.31
O000769,4869.04,1035.37,1104.44,459.01,178.89
O000770,6538.02,1196.1,1159.09,589.53,236.37
O000771,1919.65,458.73,443.27,91.54,21.0
O000772,2868.47,741.68,592.29,282.8,74.39
O000773,9230.08,1421.05,1735.84,440.82,70.78
O000774,2742.74,696.87,544.26,85.39,65.49
O000775,1946.9,330.24,407.12,80.44,37.75
O000776,2852.56,754.85,565.37,152.24,85.78
O000777,4899.14,981.47,794.2,414.92,136.8
O000778,8321.4,1762.96,1332.52,711.88,155.22
O000779,3352.35,634.35,517.08,224.14,40.0
O000780,4723.46,1134.29,855.15,148.81,91.66
O000781,5418.68,1165.78,877.46,360.61,159.97
O000782,1540.12,321.72,242.49,84.95,48.01
O000783,14737.23,2360.8,1892.05,1220.83,410.32
O000784,4068.69,1088.14,693.14,315.46,146.87
O000785,1412.95,262.17,243.47,106.28,29.32
O000786,3290.24,719.17,734.53,257.26,67.27
O000787,11592.1,2776.08,2498.53,805.12,430.18
O000788,11317.64,2483.35,2503.17,558.58,274.11
O000789,2808.18,617.61,615.22,234.22,92.27
O000790,5144.15,973.51,993.58,223.15,186.99
O000791,3530.96,730.77,750.38,208.91,33.8
O000792,991.2,264.13,202.05,45.41,27.05
O000793,3031.69,626.79,739.76,177.45,36.53
O000794,6966.08,1313.02,902.52,361.59,221.24
O000795,11774.64,2235.74,1823.94,812.84,263.08
O000796,8227.87,1487.24,1499.63,593.36,261.96
O000797,2007.04,498.31,327.53,140.71,64.63
O000798,3130.7,683.48,524.5,114.12,56.09
O000799,9058.53,1771.12,2112.11,862.56,102.14
O000800,6856.63,1697.02,1163.3,419.08,139.41
O000801,7503.15,1840.25,1872.36,474.64,226.95
O000802,2726.03,720.85,634.23,133.12,115.85
O000803,11124.67,2202.1,2437.67,614.83,279.54
O000804,1561.02,280.58,267.84,84.12,24.32
O000805,2979.05,488.28,577.61,227.76,35.37
O000806,1346.47,348.31,231.82,106.7,29.9
O000807,6698.54,1199.72,1482.81,361.69,229.3
O000808,9405.4,2144.24,2094.55,724.51,257.03
O000809,1343.25,340.12,318.49,32.37,29.15
O000810,11385.42,2564.98,2385.53,972.06,341.27
O000811,4648.24,1195.39,1020.24,406.76,58.82
O000812,5388.18,1283.7,1193.06,294.49,73.59
O000813,7588.69,1937.78,1779.07,583.34,132.73
O000814,1537.97,337.9,286.76,119.13,32.26
O000815,2351.29,553.17,428.84,68.83,51.87
O000816,1914.1,439.73,348.6,130.08,71.51
O000817,13723.87,3230.27,3155.88,680.11,181.55
O000818,2367.52,526.5,506.54,62.28,73.13
O000819,13353.02,3702.86,3339.61,1282.14,442.65
O000820,1324.18,339.03,234.27,150.54,31.63
O000821,6396.26,1715.58,987.78,307.57,159.92
O000822,5978.79,1376.31,1214.39,509.44,75.81
O000823,1048.66,255.1,215.54,59.75,10.23
O000824,7690.97,1561.87,1481.49,272.14,162.15
O000825,5327.44,1392.7,1271.92,351.8,155.64
O000826,4807.15,1022.32,1073.21,197.75,177.54
O000827,4749.66,860.71,1122.9,450.19,99.21
O000828,4644.47,833.97,914.12,182.79,73.22
O000829,11520.09,2354.44,1657.66,598.47,170.85
O000830,7420.23,1419.37,1622.77,397.65,177.94
O000831,5760.51,1406.3,940.31,379.3,119.73
O000832,4446.0,780.76,940.03,178.15,54.02
O000833,3810.02,750.77,781.12,392.79,43.68
O000834,3824.82,822.05,691.2,229.61,158.96
O000835,4037.36,1080.89,747.72,232.59,92.51
O000836,5278.59,1019.35,867.17,272.81,185.85
O000837,1396.79,362.85,258.72,112.74,28.05
O000838,14662.61,4122.62,2545.08,1117.65,434.0
O000839,907.05,244.38,207.87,83.5,37.18
O000840,2388.57,451.48,523.59,122.55,33.98
O000841,1545.17,405.86,254.97,121.05,30.52
O000842,4904.75,1061.31,982.28,216.45,82.07
O000843,4174.11,717.84,675.07,295.31,82.44
O000844,1279.94,337.78,303.88,132.93,25.08
O000845,11159.53,2576.58,1714.18,834.01,123.75
O000846,1144.03,271.61,244.03,41.34,28.34
O000847,1380.38,382.59,304.04,51.88,22.09
O000848,8763.27,1897.33,1840.86,432.76,259.17
O000849,12637.17,2243.55,2314.78,776.64,120.73
O000850,5454.19,1399.26,1132.15,275.39,83.37
O000851,4840.68,1301.72,1156.52,346.4,72.58
O000852,7429.87,1565.03,1324.9,411.77,147.43
O000853,3869.47,899.04,736.3,360.66,75.93
O000854,3795.85,772.78,813.13,149.53,63.04
O000855,6763.16,1265.38,1328.68,659.92,173.12
O000856,5668.18,1235.63,1325.84,345.25,200.42
O000857,9572.92,2058.97,2016.74,506.71,247.46
O000858,2313.88,437.08,391.16,166.84,65.42
O000859,1293.15,324.06,249.08,111.06,38.85
O000860,352.44,77.75,75.77,30.56,5.07
O000861,9024.51,1708.59,1569.35,690.46,109.14
O000862,6148.67,1559.48,1417.13,281.76,202.55
O000863,6844.88,1205.26,1199.1,561.44,95.7
O000864,3859.36,820.33,573.43,211.48,68.05
O000865,2424.34,570.31,482.52,148.92,29.54
O000866,9356.5,1989.42,1994.34,750.35,166.92
O000867,9728.42,2738.9,2283.66,400.06,331.2
O000868,9533.43,1864.77,2016.26,357.24,378.71
O000869,978.95,219.4,143.28,51.71,20.74
O000870,12720.4,2477.75,2563.75,827.38,525.37
O000871,4487.24,967.9,871.9,155.98,65.7
O000872,8723.23,1989.56,1368.13,481.12,261.79
O000873,6019.59,1206.18,1439.53,359.96,130.12
O000874,8896.14,2386.43,2073.39,494.2,92.7
O000875,4440.63,874.22,725.32,237.91,53.66
O000876,5926.38,1017.22,1027.4,251.32,186.2
O000877,5632.09,1370.69,1313.08,599.23,192.21
O000878,2822.17,561.39,644.65,138.87,72.15
O000879,1582.44,373.07,332.5,114.63,36.31
O000880,2333.16,475.57,537.29,108.44,60.59
O000881,5085.18,994.15,1051.66,311.78,156.63
O000882,4233.64,955.48,672.74,295.02,166.69
O000883,6913.22,1555.89,1375.5,559.94,183.78
O000884,1973.22,538.42,469.56,184.98,53.61
O000885,4934.29,1054.75,1022.65,385.85,154.65
O000886,5217.19,1345.03,831.73,199.11,141.83
O000887,5371.85,1012.77,1006.11,207.89,159.37
O000888,16235.18,3779.91,2823.51,1489.37,447.09
O000889,6832.98,1255.83,1249.42,443.59,129.7
O000890,2721.89,614.66,544.84,129.48,54.81
O000891,8498.98,2142.41,1833.26,314.9,142.76
O000892,2605.23,504.08,474.73,248.42,107.35
O000893,2728.99,636.7,589.38,306.47,118.49
O000894,8181.28,1763.69,1346.05,596.9,255.5
O000895,2255.12,593.32,440.64,202.81,20.33
O000896,1306.06,285.88,210.17,129.46,17.69
O000897,3356.36,594.83,556.24,315.89,136.94
O000898,6042.37,1627.82,1257.09,299.76,172.85
O000899,5622.36,1176.76,1206.58,315.46,77.46
O000900,10528.5,2810.15,2361.32,705.29,442.25
O000901,1039.23,255.64,242.95,88.06,25.11
O000902,8079.87,1398.96,1341.12,352.33,169.03
O000903,6542.61,1628.92,1592.77,206.36,103.09
O000904,4519.6,1085.45,748.32,166.5,125.34
O000905,11005.34,1914.75,1896.69,813.34,148.12
O000906,1454.52,343.81,355.26,68.74,33.78
O000907,4487.29,1181.96,709.23,321.92,163.59
O000908,2842.9,640.41,485.66,150.19,52.47
O000909,1069.53,258.38,234.49,52.65,28.04
O000910,10361.22,2551.63,2071.04,740.02,257.44
O000911,2332.42,465.58,471.89,110.95,73.62
O000912,6133.75,1357.77,915.58,195.14,76.82
O000913,14644.52,4134.83,2781.32,752.96,172.69
O000914,1037.6,241.56,167.78,85.17,30.71
O000915,7697.09,1785.34,1526.22,364.65,231.47
O000916,3047.37,699.96,607.04,198.02,112.99
O000917,6305.85,1239.67,1346.7,246.36,71.56
O000918,6584.9,1323.4,1209.06,314.26,83.35
O000919,7382.3,1328.1,1725.17,372.5,213.26
O000920,1882.98,367.3,389.27,146.09,28.53
O000921,2945.33,496.48,462.82,197.86,37.01
O000922,1713.53,425.59,391.36,97.34,60.28
O000923,3219.2,648.0,637.04,239.69,75.38
O000924,1059.71,227.05,205.91,112.79,29.16
O000925,4311.37,1105.87,803.42,356.76,47.93
O000926,6674.58,1284.01,1074.11,475.86,134.84
O000927,8347.1,1354.33,1055.95,507.47,181.14
O000928,3332.14,633.07,682.72,184.98,76.99
O000929,2392.85,475.77,459.37,130.7,30.27
O000930,6886.4,1612.78,1288.06,432.3,260.91
O000931,5055.39,1117.72,1206.74,479.04,113.47
O000932,1105.85,205.82,176.73,89.99,37.41
O000933,10248.87,1971.64,1682.18,544.33,370.17
O000934,5757.17,1264.14,1158.72,500.24,68.89
O000935,6453.46,1643.69,1055.82,526.61,183.81
O000936,2088.06,449.89,458.14,144.79,57.41
O000937,1631.6,314.58,227.33,85.16,31.33
O000938,5785.15,1217.06,1030.34,199.91,86.3
O000939,5574.98,1342.59,1143.47,296.61,54.26
O000940,5228.94,950.14,1023.33,367.76,121.15
O000941,5076.68,1099.08,805.34,348.38,135.68
O000942,1793.7,312.51,386.09,125.34,21.82
O000943,3614.29,873.88,716.21,152.42,50.55
O000944,10262.74,1901.56,1621.79,919.72,295.89
O000945,9336.07,2041.0,1840.4,667.89,361.48
O000946,10886.94,2252.21,1753.19,746.64,259.81
O000947,3741.3,841.02,656.35,210.19,152.25
O000948,5410.29,946.77,905.08,147.54,151.0
O000949,7803.22,2101.8,1684.98,447.64,230.67
O000950,5037.74,982.24,961.73,328.83,112.3
O000951,7961.23,1664.86,1458.45,252.94,308.86
O000952,1256.02,294.35,245.04,95.41,48.11
O000953,9680.19,2392.45,1787.1,998.46,397.39
O000954,5568.18,943.37,924.27,218.86,131.28
O000955,1385.96,280.18,296.85,76.27,55.57
O000956,11584.01,1948.71,1884.23,663.07,113.06
O000957,12399.67,3140.77,2773.54,840.37,459.81
O000958,4218.47,1062.26,903.91,283.76,78.11
O000959,4578.19,1246.95,1023.54,211.79,86.17
O000960,537.11,115.96,81.81,19.74,16.01
O000961,10359.93,1995.09,1935.92,691.93,125.77
O000962,3748.72,908.03,601.36,228.02,146.93
O000963,10750.63,2215.73,1576.59,471.39,166.71
O000964,5665.0,1316.47,1187.67,202.96,192.99
O000965,16954.45,3874.06,3958.63,1152.0,589.76
O000966,11239.39,2329.02,2269.81,787.51,201.6
O000967,3694.77,652.12,757.4,187.13,92.57
O000968,11965.33,3201.23,2151.85,1294.26,156.56
O000969,6627.68,1417.75,1437.73,475.74,189.72
O000970,8411.03,2262.75,1507.8,269.06,139.89
O000971,1184.24,291.71,200.56,45.33,35.13
O000972,12737.05,2766.81,2508.15,829.08,400.53
O000973,2996.62,637.46,522.03,266.02,115.26
O000974,12050.76,2945.3,2809.31,890.87,294.72
O000975,7341.95,1458.78,1295.35,607.74,177.78
O000976,8077.9,1493.45,1233.44,556.4,116.57
O000977,3202.45,742.04,519.32,145.66,54.84
O000978,4856.59,1273.44,1122.72,176.12,73.46
O000979,12684.15,2927.51,3052.64,1091.7,198.32
O000980,5737.75,1182.47,1073.81,553.53,188.54
O000981,7431.64,1648.7,1228.31,337.42,75.4
O000982,4909.72,1201.43,1027.5,162.08,151.3
O000983,9968.75,1556.45,1557.6,568.94,309.79
O000984,12167.88,2558.11,2243.48,498.35,240.16
O000985,18426.61,3576.6,3992.48,1103.0,345.43
O000986,3638.15,894.46,720.8,101.55,125.39
O000987,3026.48,851.61,491.16,291.74,90.47
O000988,1017.93,188.79,173.54,78.47,34.14
O000989,10842.63,2275.17,1669.25,768.1,181.31
O000990,9107.3,2328.89,1880.32,290.3,125.46
O000991,1545.42,277.36,340.39,86.98,21.26
O000992,8866.73,1929.67,1508.4,563.45,102.63
O000993,4419.58,914.13,919.9,277.29,110.72
O000994,3830.71,864.81,685.43,170.88,40.53
O000995,2546.1,604.35,418.71,214.19,65.57
O000996,1083.95,196.46,199.57,75.35,12.78
O000997,1746.14,470.93,374.93,108.71,41.38
O000998,3680.7,1046.0,917.8,292.93,48.85
O000999,1337.96,273.6,273.89,71.08,49.26
O001000,1983.1,355.91,425.25,92.0,73.97
O001001,19757.56,4229.3,3035.47,1782.72,509.96
O001002,19961.57,3791.66,4278.48,1041.65,829.46
O001003,1191.28,273.42,263.67,37.5,18.45
