order_id,order_date,customer_id,product_id,quantity,unit_price,order_status,sales_person,channel,product_name,category,unit_cost,standard_price,supplier,customer_name,region,province,customer_type,credit_level,material_cost,labor_cost,manufacturing_cost,logistics_cost,other_cost,revenue,total_cost,profit,gross_margin_rate,order_month
O000099,2025-04-04,C0022,P1010,4,615.48,已完成,赵磊,老客户复购,联轴器套件,传动部件,456,621.63,上海工控,湖南客户022,华中,河南,终端工厂,A,1168.91,261.06,276.25,55.54,42.23,2461.92,1803.99,657.9300000000001,0.2672426398908169,2025-04
O000100,2025-10-27,C0026,P1016,77,93.29,已完成,王强,老客户复购,密封圈套装,配套耗材,83,101.3,苏州精工,河南客户026,华中,湖北,经销商,B,4143.2,780.15,681.26,295.28,64.15,7183.330000000001,5964.039999999999,1219.2900000000018,0.16973882586488462,2025-10
O000101,2025-02-16,C0085,P1012,40,369.04,已完成,赵磊,展会线索,不锈钢轴套,机加工件,315,371.9,南通华科,浙江客户085,华东,山东,终端工厂,A,8636.22,2040.59,1520.91,466.79,163.21,14761.6,12827.72,1933.880000000001,0.13100747886407985,2025-02
O000102,2025-09-16,C0007,P1005,10,1442.99,已完成,陈敏,展会线索,PLC控制器标准版,控制器类,980,1458.49,苏州精工,福建客户007,华南,广西,终端工厂,A,7004.4,1364.13,1087.79,401.09,217.07,14429.9,10074.48,4355.42,0.3018329995356863,2025-09
O000103,2025-06-17,C0098,P1004,5,678.77,已完成,赵磊,展会线索,减速电机C型,电机类,541,716.52,苏州精工,福建客户098,华南,广西,设备集成商,C,1865.74,474.57,413.61,85.16,40.14,3393.85,2879.22,514.6300000000001,0.15163604755660978,2025-06
O000104,2025-02-07,C0050,P1005,17,1482.65,已完成,王强,经销,PLC控制器标准版,控制器类,980,1458.49,苏州精工,广东客户050,华南,广西,终端工厂,A,11574.15,2915.37,2003.03,770.15,466.1,25205.050000000003,17728.8,7476.250000000004,0.29661714616713725,2025-02
O000105,2025-05-17,C0026,P1005,1,1354.84,退货,李娜,展会线索,PLC控制器标准版,控制器类,980,1458.49,苏州精工,河南客户026,华中,湖北,经销商,B,642.73,145.85,151.18,58.36,11.72,1354.84,1009.84,344.9999999999999,0.25464261462608123,2025-05
O000106,2025-11-24,C0101,P1012,32,377.2,已完成,陈敏,直销,不锈钢轴套,机加工件,315,371.9,南通华科,湖南客户101,华中,河南,终端工厂,A,6576.99,1423.07,1560.02,603.07,200.49,12070.4,10363.64,1706.7600000000002,0.14140045068928953,2025-11
O000107,2025-03-19,C0064,P1005,13,1373.84,已完成,陈敏,展会线索,PLC控制器标准版,控制器类,980,1458.49,苏州精工,江苏客户064,华东,浙江,经销商,B,8515.83,1536.58,1807.16,511.29,258.88,17859.92,12629.74,5230.1799999999985,0.29284453681763406,2025-03
O000108,2025-04-14,C0046,P1007,6,1032.95,已完成,刘洋,经销,变频控制器A型,控制器类,780,1044.88,南通华科,湖南客户046,华中,湖南,终端工厂,C,3185.53,696.62,733.18,97.99,97.19,6197.700000000001,4810.509999999999,1387.1900000000014,0.22382335382480617,2025-04
O000109,2025-05-25,C0109,P1005,14,1294.39,已完成,张伟,经销,PLC控制器标准版,控制器类,980,1458.49,苏州精工,浙江客户109,华东,安徽,经销商,B,9068.7,2233.99,1927.84,278.32,168.17,18121.460000000003,13677.02,4444.440000000002,0.2452583842582221,2025-05
O000110,2025-07-17,C0114,P1010,10,623.14,已完成,赵磊,老客户复购,联轴器套件,传动部件,456,621.63,上海工控,江苏客户114,华东,安徽,终端工厂,B,2913.43,592.89,655.31,145.72,75.53,6231.4,4382.879999999999,1848.5200000000004,0.2966460185512085,2025-07
O000111,2025-10-16,C0065,P1014,45,39.37,已完成,陈敏,直销,工业线缆,配套耗材,34,41.43,南通华科,安徽客户065,华东,山东,经销商,B,986.39,236.87,219.15,47.1,24.88,1771.6499999999999,1514.39,257.25999999999976,0.14520926819631405,2025-10
O000112,2025-10-16,C0005,P1009,12,647.31,已完成,陈敏,直销,同步带轮组件,传动部件,565,711.1,南通华科,河南客户005,华中,湖南,设备集成商,B,4762.85,851.93,967.1,204.37,53.13,7767.719999999999,6839.380000000001,928.3399999999983,0.11951254679622829,2025-10
O000113,2025-06-08,C0047,P1007,15,917.39,已完成,陈敏,经销,变频控制器A型,控制器类,780,1044.88,南通华科,云南客户047,西南,云南,经销商,A,7892.42,1562.84,1746.6,227.07,89.17,13760.85,11518.1,2242.75,0.16298048449042027,2025-06
O000114,2025-11-28,C0094,P1001,4,791.01,已完成,王强,老客户复购,伺服电机A型,电机类,522,799.93,南通华科,安徽客户094,华东,安徽,终端工厂,A,1403.34,324.34,300.24,76.17,55.77,3164.04,2159.8599999999997,1004.1800000000003,0.31737272600852084,2025-11
O000115,2025-01-11,C0116,P1005,6,1423.6,已完成,陈敏,直销,PLC控制器标准版,控制器类,980,1458.49,苏州精工,北京客户116,华北,北京,终端工厂,A,4206.05,881.66,856.32,285.03,51.61,8541.599999999999,6280.669999999999,2260.9299999999994,0.26469630982485715,2025-01
O000116,2025-08-06,C0071,P1007,1,1007.95,已完成,刘洋,展会线索,变频控制器A型,控制器类,780,1044.88,南通华科,湖北客户071,华中,湖北,经销商,A,625.27,97.69,124.28,23.2,14.65,1007.95,885.09,122.86000000000001,0.12189096681383006,2025-08
O000117,2025-12-22,C0111,P1012,39,326.64,已取消,刘洋,展会线索,不锈钢轴套,机加工件,315,371.9,南通华科,广东客户111,华南,广东,经销商,A,8419.21,1629.29,1807.32,240.49,234.74,12738.96,12331.05,407.90999999999985,0.0320206673072213,2025-12
O000118,2025-02-20,C0090,P1015,95,86.16,已完成,张伟,直销,传感器支架,配套耗材,70,84.31,苏州精工,河北客户090,华北,北京,终端工厂,B,4681.88,1068.84,691.9,182.53,146.44,8185.2,6771.589999999999,1413.6100000000006,0.17270317157797008,2025-02
O000119,2025-12-12,C0103,P1002,1,1059.95,已完成,刘洋,老客户复购,伺服电机B型,电机类,690,1040.91,南通华科,上海客户103,华东,上海,终端工厂,A,436.22,89.26,91.52,26.07,8.83,1059.95,651.9000000000001,408.04999999999995,0.3849709891976036,2025-12
O000120,2025-05-29,C0047,P1011,12,432.6,退货,刘洋,直销,铝合金支架,机加工件,393,502.7,无锡智造,云南客户047,西南,云南,经销商,A,3195.47,671.34,511.37,175.05,56.09,5191.200000000001,4609.320000000001,581.8800000000001,0.11208969024503006,2025-05
O000121,2025-03-04,C0051,P1013,40,167.94,已完成,张伟,直销,CNC定制件,机加工件,138,172.93,南通华科,广西客户051,华南,广东,终端工厂,C,3827.85,696.43,757.55,203.39,74.5,6717.6,5559.72,1157.88,0.17236513040371562,2025-03
O000122,2025-01-17,C0071,P1001,7,691.19,已完成,刘洋,老客户复购,伺服电机A型,电机类,522,799.93,南通华科,湖北客户071,华中,湖北,经销商,A,2350.36,445.15,551.25,127.85,73.62,4838.33,3548.23,1290.1,0.26664158914336145,2025-01
O000123,2025-10-12,C0070,P1010,30,620.11,已完成,张伟,老客户复购,联轴器套件,传动部件,456,621.63,上海工控,四川客户070,西南,四川,设备集成商,B,9777.9,2105.34,1693.98,453.73,353.66,18603.3,14384.609999999999,4218.6900000000005,0.22677105674799636,2025-10
O000124,2025-12-27,C0020,P1006,8,2275.63,已完成,王强,老客户复购,PLC控制器增强版,控制器类,1773,2443.12,苏州精工,福建客户020,华南,福建,经销商,B,9761.54,2268.26,1781.08,811.52,285.91,18205.04,14908.310000000001,3296.7299999999996,0.18108886330378837,2025-12
O000125,2025-08-03,C0052,P1012,34,365.26,已完成,李娜,经销,不锈钢轴套,机加工件,315,371.9,南通华科,广西客户052,华南,广西,终端工厂,A,6943.49,1670.49,1347.44,189.15,212.54,12418.84,10363.11,2055.7299999999996,0.1655331737907888,2025-08
O000126,2025-05-24,C0068,P1001,14,803.34,已完成,赵磊,经销,伺服电机A型,电机类,522,799.93,南通华科,四川客户068,西南,重庆,终端工厂,A,4620.72,1100.56,878.23,303.36,136.77,11246.76,7039.64,4207.12,0.37407395552141237,2025-05
O000127,2025-04-23,C0049,P1008,6,716.27,已完成,张伟,展会线索,精密齿轮箱,传动部件,523,743.47,上海工控,江苏客户049,华东,山东,经销商,C,2258.43,453.45,348.13,156.76,36.72,4297.62,3253.4899999999993,1044.1300000000006,0.2429554032231795,2025-04
O000128,2025-10-15,C0034,P1014,43,35.76,已完成,李娜,展会线索,工业线缆,配套耗材,34,41.43,南通华科,广东客户034,华南,广东,经销商,A,921.87,179.84,148.21,46.27,17.53,1537.6799999999998,1313.72,223.9599999999998,0.14564798917850258,2025-10
O000129,2025-06-27,C0105,P1006,3,2203.62,已完成,李娜,经销,PLC控制器增强版,控制器类,1773,2443.12,苏州精工,安徽客户105,华东,安徽,设备集成商,B,3396.47,888.49,573.16,310.95,91.32,6610.86,5260.389999999999,1350.4700000000003,0.20428053233618626,2025-06
O000130,2025-02-23,C0042,P1009,35,704.06,已完成,王强,展会线索,同步带轮组件,传动部件,565,711.1,南通华科,重庆客户042,西南,云南,终端工厂,B,12315.11,3515.57,2342.87,757.72,228.29,24642.1,19159.56,5482.539999999997,0.22248671988182817,2025-02
O000131,2025-03-29,C0087,P1013,18,168.74,已完成,张伟,展会线索,CNC定制件,机加工件,138,172.93,南通华科,山东客户087,华东,江苏,终端工厂,A,1721.02,370.47,268.13,56.64,48.23,3037.32,2464.49,572.8300000000004,0.18859718435989634,2025-03
O000132,2025-08-11,C0040,P1002,10,986.47,已完成,刘洋,经销,伺服电机B型,电机类,690,1040.91,南通华科,浙江客户040,华东,江苏,终端工厂,A,5449.8,885.05,896.76,425.14,90.58,9864.7,7747.330000000001,2117.37,0.21464109400184495,2025-08
O000133,2025-02-05,C0079,P1011,3,452.94,已完成,王强,老客户复购,铝合金支架,机加工件,393,502.7,无锡智造,安徽客户079,华东,浙江,经销商,A,829.29,151.94,161.53,65.8,23.94,1358.82,1232.5,126.31999999999994,0.09296301202513942,2025-02
O000134,2025-07-14,C0072,P1004,5,670.86,已完成,陈敏,老客户复购,减速电机C型,电机类,541,716.52,苏州精工,云南客户072,西南,云南,设备集成商,A,1693.82,376.52,293.61,161.76,66.38,3354.3,2592.09,762.21,0.22723370002683124,2025-07
O000135,2025-02-22,C0037,P1015,95,73.66,已完成,王强,经销,传感器支架,配套耗材,70,84.31,苏州精工,福建客户037,华南,广东,经销商,B,4279.27,1065.21,1000.81,162.2,54.69,6997.7,6562.18,435.5199999999995,0.06223759235177266,2025-02
O000136,2025-02-28,C0108,P1012,19,365.81,退货,陈敏,直销,不锈钢轴套,机加工件,315,371.9,南通华科,湖北客户108,华中,湖南,终端工厂,A,3717.41,866.14,921.49,323.92,48.07,6950.39,5877.03,1073.3600000000006,0.15443162182266038,2025-02
O000137,2025-08-25,C0049,P1003,11,1433.12,已完成,赵磊,老客户复购,步进电机A型,电机类,1120,1636.22,常州机电,江苏客户049,华东,山东,经销商,C,10104.37,1780.03,1809.04,574.05,200.33,15764.32,14467.820000000002,1296.4999999999982,0.08224268474631308,2025-08
O000138,2025-04-08,C0034,P1001,10,714.25,已完成,刘洋,老客户复购,伺服电机A型,电机类,522,799.93,南通华科,广东客户034,华南,广东,经销商,A,3286.62,776.0,832.71,129.25,91.34,7142.5,5115.92,2026.58,0.28373538676933846,2025-04
O000139,2025-06-02,C0061,P1011,44,478.87,已完成,刘洋,展会线索,铝合金支架,机加工件,393,502.7,无锡智造,江苏客户061,华东,山东,终端工厂,A,11232.28,2635.21,2324.55,741.92,374.7,21070.28,17308.66,3761.619999999999,0.1785272905723132,2025-06
O000140,2025-08-07,C0073,P1009,9,668.75,已完成,赵磊,直销,同步带轮组件,传动部件,565,711.1,南通华科,湖北客户073,华中,湖南,设备集成商,C,3350.89,767.74,511.83,256.61,53.52,6018.75,4940.59,1078.1599999999999,0.17913354101765314,2025-08
O000141,2025-07-09,C0063,P1001,11,765.21,已完成,刘洋,展会线索,伺服电机A型,电机类,522,799.93,南通华科,福建客户063,华南,广东,终端工厂,A,4028.91,780.56,577.92,171.87,166.54,8417.310000000001,5725.799999999999,2691.510000000002,0.3197589253573887,2025-07
O000142,2025-01-29,C0048,P1004,4,641.75,已完成,王强,经销,减速电机C型,电机类,541,716.52,苏州精工,江苏客户048,华东,山东,经销商,A,1410.88,273.81,231.82,66.39,14.28,2567.0,1997.18,569.8199999999999,0.22197896377093881,2025-01
O000143,2025-04-08,C0049,P1015,31,74.68,已完成,王强,经销,传感器支架,配套耗材,70,84.31,苏州精工,江苏客户049,华东,山东,经销商,C,1456.39,288.23,284.61,46.13,26.5,2315.0800000000004,2101.86,213.22000000000025,0.09210048896798392,2025-04
O000144,2025-05-28,C0021,P1013,19,161.11,已完成,赵磊,老客户复购,CNC定制件,机加工件,138,172.93,南通华科,山东客户021,华东,江苏,经销商,A,1782.41,324.39,324.93,78.33,26.34,3061.09,2536.4,524.69,0.1714062637818555,2025-05
O000145,2025-06-03,C0058,P1005,8,1466.57,已完成,刘洋,经销,PLC控制器标准版,控制器类,980,1458.49,苏州精工,湖南客户058,华中,湖南,终端工厂,B,5334.76,1217.65,1080.68,241.23,108.94,11732.56,7983.259999999999,3749.3,0.3195636757877224,2025-06
O000146,2025-02-11,C0057,P1001,5,720.36,已完成,刘洋,直销,伺服电机A型,电机类,522,799.93,南通华科,浙江客户057,华东,上海,设备集成商,C,1672.93,397.84,333.2,95.66,60.48,3601.8,2560.1099999999997,1041.6900000000005,0.2892137264700984,2025-02
O000147,2025-01-12,C0045,P1002,17,983.24,已完成,陈敏,直销,伺服电机B型,电机类,690,1040.91,南通华科,安徽客户045,华东,江苏,设备集成商,A,7382.83,2093.73,1255.02,702.99,175.9,16715.08,11610.47,5104.610000000002,0.3053895045671335,2025-01
O000148,2025-10-30,C0011,P1015,92,80.67,已完成,刘洋,经销,传感器支架,配套耗材,70,84.31,苏州精工,上海客户011,华东,上海,经销商,A,4550.03,801.46,788.79,198.46,147.67,7421.64,6486.41,935.2300000000005,0.12601392684096782,2025-10
O000149,2025-07-17,C0118,P1014,21,39.77,已完成,王强,老客户复购,工业线缆,配套耗材,34,41.43,南通华科,浙江客户118,华东,浙江,终端工厂,B,513.05,93.81,98.39,28.18,6.11,835.1700000000001,739.5399999999998,95.63000000000022,0.11450363399068479,2025-07
O000150,2025-02-16,C0006,P1009,19,660.01,已完成,李娜,经销,同步带轮组件,传动部件,565,711.1,南通华科,福建客户006,华南,广东,经销商,B,6835.81,1925.38,1365.1,243.32,103.1,12540.19,10472.710000000001,2067.4799999999996,0.16486831539235047,2025-02
O000151,2025-09-27,C0016,P1011,10,516.47,已完成,赵磊,老客户复购,铝合金支架,机加工件,393,502.7,无锡智造,北京客户016,华北,天津,终端工厂,B,2542.06,592.07,472.12,159.72,38.72,5164.700000000001,3804.6899999999996,1360.0100000000011,0.2633279764555542,2025-09
O000152,2025-04-13,C0005,P1009,37,702.92,已完成,王强,经销,同步带轮组件,传动部件,565,711.1,南通华科,河南客户005,华中,湖南,设备集成商,B,13644.13,2596.8,3206.46,571.04,425.32,26008.039999999997,20443.75,5564.289999999997,0.2139449954706313,2025-04
O000153,2025-06-20,C0042,P1011,41,486.8,已完成,陈敏,老客户复购,铝合金支架,机加工件,393,502.7,无锡智造,重庆客户042,西南,云南,终端工厂,B,10553.29,2392.2,1892.89,785.89,352.64,19958.8,15976.91,3981.8899999999994,0.1995054812914604,2025-06
O000154,2025-07-29,C0064,P1006,12,2108.24,已完成,王强,直销,PLC控制器增强版,控制器类,1773,2443.12,苏州精工,江苏客户064,华东,浙江,经销商,B,13800.19,2862.33,2997.5,552.28,369.3,25298.879999999997,20581.6,4717.279999999999,0.1864620093853957,2025-07
O000155,2025-09-08,C0106,P1008,34,645.63,已完成,张伟,经销,精密齿轮箱,传动部件,523,743.47,上海工控,河北客户106,华北,天津,经销商,C,11192.75,2795.48,2325.96,416.79,323.49,21951.42,17054.47,4896.949999999997,0.22308124030244958,2025-09
O000156,2025-01-29,C0093,P1006,12,2434.51,已完成,李娜,展会线索,PLC控制器增强版,控制器类,1773,2443.12,苏州精工,湖北客户093,华中,湖南,终端工厂,B,14141.22,2830.28,2578.72,941.38,186.19,29214.120000000003,20677.79,8536.330000000002,0.2921987723744546,2025-01
O000157,2025-09-23,C0012,P1005,5,1467.1,已取消,赵磊,老客户复购,PLC控制器标准版,控制器类,980,1458.49,苏州精工,云南客户012,西南,云南,终端工厂,A,3507.23,783.68,520.15,321.3,72.17,7335.5,5204.53,2130.9700000000003,0.29050098834435284,2025-09
O000158,2025-06-07,C0104,P1011,39,474.44,已完成,陈敏,直销,铝合金支架,机加工件,393,502.7,无锡智造,安徽客户104,华东,安徽,终端工厂,B,10417.45,2094.11,2207.15,745.78,245.73,18503.16,15710.220000000001,2792.9399999999987,0.1509439468717775,2025-06
O000159,2025-03-14,C0014,P1006,4,2390.92,已完成,张伟,展会线索,PLC控制器增强版,控制器类,1773,2443.12,苏州精工,江苏客户014,华东,上海,设备集成商,B,4567.9,959.0,872.12,191.99,96.26,9563.68,6687.2699999999995,2876.4100000000008,0.3007639318755961,2025-03
O000160,2025-07-17,C0118,P1014,97,40.69,已完成,刘洋,老客户复购,工业线缆,配套耗材,34,41.43,南通华科,浙江客户118,华东,浙江,终端工厂,B,2270.46,560.17,395.61,91.47,69.03,3946.93,3386.7400000000002,560.1899999999996,0.14193056375461424,2025-07
O000161,2025-02-21,C0009,P1006,13,2322.99,已完成,刘洋,老客户复购,PLC控制器增强版,控制器类,1773,2443.12,苏州精工,安徽客户009,华东,浙江,终端工厂,A,16343.36,3332.92,2342.11,1187.53,506.15,30198.869999999995,23712.07,6486.799999999996,0.21480273930779517,2025-02
O000162,2025-08-29,C0116,P1013,7,163.45,已完成,李娜,展会线索,CNC定制件,机加工件,138,172.93,南通华科,北京客户116,华北,北京,终端工厂,A,600.66,150.41,130.7,32.33,18.59,1144.1499999999999,932.69,211.4599999999998,0.1848184241576715,2025-08
O000163,2025-04-09,C0073,P1008,44,743.2,已完成,赵磊,老客户复购,精密齿轮箱,传动部件,523,743.47,上海工控,湖北客户073,华中,湖南,设备集成商,C,15252.77,3695.88,3015.19,774.89,461.0,32700.800000000003,23199.73,9501.070000000003,0.29054549124180457,2025-04
O000164,2025-01-03,C0099,P1003,15,1613.33,已完成,李娜,直销,步进电机A型,电机类,1120,1636.22,常州机电,广西客户099,华南,福建,设备集成商,B,11654.01,2997.7,2063.15,417.61,479.63,24199.949999999997,17612.100000000002,6587.849999999995,0.27222576906150614,2025-01
O000165,2025-09-24,C0106,P1004,9,689.48,已完成,陈敏,老客户复购,减速电机C型,电机类,541,716.52,苏州精工,河北客户106,华北,天津,经销商,C,3322.51,860.78,517.23,167.36,43.49,6205.32,4911.37,1293.9499999999998,0.20852268698471632,2025-09
